taxonID,acceptedNameUsageID,scientificName,namePublishedIn,taxonRank,vernacularName,taxonomicStatus,taxonRemarks,parentNameUsageID,genus,tribe,subfamily,family,order,acceptedNameUsage,parentNameUsage,modified
5ab1dd2bd64c72d280ebc7acc6297984,NA,Aspidotis (Nutt. ex Hook.) Copel.,Ann. Cryptog. Phytopathol. 5 [Gen. Fil.] 68 (1947),genus,Lace Ferns,accepted,Distribution: North America / Mexico,b75e5e6c90147ee34052d292834972e1,Aspidotis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
d5095f3596b21b9619a25c20e3b42319,5ab1dd2bd64c72d280ebc7acc6297984,Hypolepis sect. Aspidotis Nutt. ex Hook. 1852,NA,genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Aspidotis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Aspidotis (Nutt. ex Hook.) Copel.,Cheilanthoideae Horvath,NA
941ef18039e17b8b36c59a183434a492,NA,Astrolepis D. M. Benham & Windham,Amer. Fern J. 82: 55 (1992),genus,Star-scaled Cloak Ferns,accepted,"Distribution: Neotropics, S-USA",b75e5e6c90147ee34052d292834972e1,Astrolepis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
c855bf2e7932f12dff741febf53390b0,NA,Baja Windham & L. O. George,Syst. Bot. 44: 479 (2019),genus,NA,accepted,Distribution: Baja California,b75e5e6c90147ee34052d292834972e1,Baja,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
085d9db336e9f209755fb1c6e7979050,NA,Bommeria E. Fourn.,"Baillon, Dict. Bot. 1: 448 (1877)",genus,Copper Ferns,accepted,Distribution: SW-USA to Costa Rica,b75e5e6c90147ee34052d292834972e1,Bommeria,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
6a0cb6439f4940ecb3ab3da58e6fd3c6,085d9db336e9f209755fb1c6e7979050,Gymnopteris subgen. Bommeria (E. Fourn.) Christ,Farnkr. Erde 67 (1897),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Bommeria,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Bommeria E. Fourn.,Cheilanthoideae Horvath,NA
2b93e303e0cbf0b3e35901d672c91c23,NA,Calciphilopteris Yesilyurt & H. Schneid.,Phytotaxa 7: 53 (2010),genus,NA,accepted,Distribution: Trop. Asia to S-China and N-Australia,b75e5e6c90147ee34052d292834972e1,Calciphilopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
a926c8eac93ab3ade0fe6eb8a69f0073,NA,Cheilanthes Sw.,"Syn. Fil. 5: 126 (1806), nom. cons.",genus,NA,accepted,"Distribution: North and tropical America, some tropical Africa, Australia. The new and valid lectotypification of Cheilanthes with C. micropteris Sw. makes Cheilanthes the correct name for this genus, consisting of the C. micropteris group.",b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
4fd118fa261362b5cd9e1e6697d26e7b,a926c8eac93ab3ade0fe6eb8a69f0073,Cheilanthastrum Fée,Mém. Foug. 5 (Gen. Filic.): 149 (1852),genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Cheilanthes Sw.,Cheilanthoideae Horvath,NA
4a19b2f354811e3a169026d5f5744929,NA,Cheilanthes p. p.,NA,genus,NA,accepted,"Distribution: 1 sp. Mexico, Central America, placed here by molecular results outside of Cheilanthes s. str.",b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
d399420024fa04d057b87eddfe7bffd3,NA,Cheilanthes p. p. (skinneri clade),NA,genus,NA,accepted,"Distribution: Mexico. Based on molecular results, these species need to be removed and belong here in a separate clade (Windham et al. 2009). Possibly some more species belong in this group.",b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
887b32fdb8eed2dc2c59c11cbace1809,d399420024fa04d057b87eddfe7bffd3,xHemionanthes Mickel,"McVaugh, Fl. Novo-Galiciana 17: 286 (1992)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Cheilanthes p. p. (skinneri clade),Cheilanthoideae Horvath,NA
7617da0f01397b1c241d90f025b5f079,NA,Cheilanthes sensu lato,NA,genus,NA,accepted,Distribution: species not yet distributed within spinoff genera of Cheilanthes,b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
5dbd771213ba929bd87c4b29e89788eb,7617da0f01397b1c241d90f025b5f079,Hypolepidopsis Hieron.,Hedwigia 62: 28 (1920),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Cheilanthes sensu lato,Cheilanthoideae Horvath,NA
50eefe697458c5a854fe53e46d41677b,7617da0f01397b1c241d90f025b5f079,Neurosoria Mett. ex Kuhn,Bot. Zeitung (Berlin) 437 (1869),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Cheilanthes,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Cheilanthes sensu lato,Cheilanthoideae Horvath,NA
f89f2213c981f8f89bedae363a26d8ed,NA,Cheiloplecton Fée,"Mém. Foug. 7 (Icon. Esp. Nouv.): 33, t. 20 (1857)",genus,NA,accepted,"Distribution: Mexico, Central America",b75e5e6c90147ee34052d292834972e1,Cheiloplecton,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
126ea9214d887bd5b82d800cbb26d686,NA,Doryopteris J. Sm.,"J. Bot. (Hook.) 4: 152 (1841), nom. cons.",genus,NA,accepted,"Distribution: Tropical America, S-India, Malesia, Africa, Madagascar, Australia, S-Pacific, mostly Brazil. Phylogeny see Yesilyurt et al. 2015.",b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
25c96ca5dbf2bf2f4ef08f7ae9341d26,126ea9214d887bd5b82d800cbb26d686,Bakeropteris Kuntze,Revis. Gen. Pl. 2: 807 (1891) (nom. superfl.),genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Doryopteris J. Sm.,Cheilanthoideae Horvath,NA
c02787fa011c05731b76ebaa4d1fbbb2,126ea9214d887bd5b82d800cbb26d686,Cassebeera Kaulf.,Enum. Filic. 216 (1824),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Doryopteris J. Sm.,Cheilanthoideae Horvath,NA
e02057b2272d7fccc8c20e433e7cbaea,126ea9214d887bd5b82d800cbb26d686,Doryopteridastrum Fée,Crypt. Vasc. Brésil 1: 42 (1869),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Doryopteris J. Sm.,Cheilanthoideae Horvath,NA
642de9d5d6e9b40fcd8150829f28c6c5,126ea9214d887bd5b82d800cbb26d686,Heteropteris Fée,"Crypt. Vasc. Brésil 1: 123 (1869) (non C. Presl, nec Kunth (1821))",genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Doryopteris J. Sm.,Cheilanthoideae Horvath,NA
c506a0c9843aba7b99a243838e6e409b,126ea9214d887bd5b82d800cbb26d686,Tryonella Pic. Serm.,"Webbia 29: 14 (1974), nom. nov.",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Doryopteris J. Sm.,Cheilanthoideae Horvath,NA
5468a8a98ef27207c73bfe4613f35cc9,NA,Doryopteris p. p.,NA,genus,NA,accepted,"Distribution: South Africa, Indian Ocean. Placed outside of Doryopteris s. str. by PCR results (Yesilyurt et al. 2015). Maybe a part of redescribed Pellaeopsis or Hemionitis.",b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
c989aa69df0b4dc7f2fccc405335c1ce,NA,Doryopteris s. lat.,NA,genus,NA,accepted,"Distribution: Several species which are probably not part of Doryopteris s. str. but have no current new position, pending molecular results",b75e5e6c90147ee34052d292834972e1,Doryopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
6dba7429ccb4c82ed6678e5899e84012,NA,"Gaga Pryer, Fay W. Li & Windham",Syst. Bot. 37(4): 855 (2012),genus,NA,accepted,"Distribution: SW-USA, Mexico and Central America. This genus contains the former Cheilanthes marginata-group which is related to Aspidotis.",b75e5e6c90147ee34052d292834972e1,Gaga,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
908ae0887c2672db3ac893726e847689,6dba7429ccb4c82ed6678e5899e84012,Othonoloma Link,"Hort. Berol. 2: 41 (1833), not validly published",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Gaga,NA,Cheilanthoideae,Pteridaceae,Polypodiales,"Gaga Pryer, Fay W. Li & Windham",Cheilanthoideae Horvath,NA
2e996c3e589d2b8c177b5ed9036b430a,NA,Hemionitis L.,Sp. Pl. 2: 1077 (1753) s. str.,genus,NA,accepted,Distribution: Tropical America,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
0dabb24536e11b0e893e15fc2b429dbb,2e996c3e589d2b8c177b5ed9036b430a,Ampelogramma J. Sm.,Ferns Brit. For. 284 (1866),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
fa767073c0620832334fed5c079b4427,2e996c3e589d2b8c177b5ed9036b430a,Cardinitis J. Sm.,Hist. Fil. 151 (1875),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
c7b86867a7ba400e766cf0af580a3185,2e996c3e589d2b8c177b5ed9036b430a,Definitifolium Hieron.,Bot. Jahrb. Syst. 84: 479 (1904),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
ae82fa732db83e67775df2ea6d243cb0,2e996c3e589d2b8c177b5ed9036b430a,Dictyogramme Fée,Mém. Soc. Mus. Hist. Nat. Strasb. 4(1). 202 (1852),genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
99621465b64bbc3492d1a9083a88cdfe,2e996c3e589d2b8c177b5ed9036b430a,Gymnogramma Desv.,Ges. Naturf. Freunde Berlin Mag. Neuesten Entdeck. Gesammten Naturk. 5: 304 (1811) (quoad typum),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
4e2549da3518c2729d5713098e7f42cc,2e996c3e589d2b8c177b5ed9036b430a,Gymnopteris Bernh.,J. Bot. (Schrader) 1799(1): 297 (1799),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
3ca4b569aba202698ec244ade7495482,2e996c3e589d2b8c177b5ed9036b430a,Neurogramma Link,Fil. Spec. 138 (1841) (nom. superfl.),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
1f0fabba9677048daeb572d08674e372,2e996c3e589d2b8c177b5ed9036b430a,Schizogramma Link,Fil. Spec. 136 (1841),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Hemionitis,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Hemionitis L.,Cheilanthoideae Horvath,NA
7d7e04a2207c75efce648dd796056d10,NA,Lytoneuron (Klotzsch) Yesilyurt,Phytotaxa 221(2): 116 (2015),genus,NA,accepted,Distribution: South America (mostly Brazil). Separation from Doryopteris based on molecular results (Yesilyurt et al. 2015),b75e5e6c90147ee34052d292834972e1,Lytoneuron,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
efe3b6e23612707d67908c44d80c0728,7d7e04a2207c75efce648dd796056d10,Doryopteris sect. Lytoneuron Klotzsch,Linnaea 20(3): 343 (1847),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Lytoneuron,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Lytoneuron (Klotzsch) Yesilyurt,Cheilanthoideae Horvath,NA
7df0eea7e092840ca8f08cfd71d72414,NA,Mickelopteris Fraser-Jenk.,Annot. Checkl. Ind. Pterid. 1: 246 (2016),genus,NA,accepted,Distribution: tropical Asia,b75e5e6c90147ee34052d292834972e1,Mickelopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
ac7aef1e9380ce004a0dd8583384067d,NA,Mildella Trevis.,"Rend. Ist. Lombardo II, 9: 810 (1876)",genus,NA,accepted,"Distribution: Mexico, Central America, Caribbean, subtropical Asia, placed here by molecular results outside of Pellaea s. str.",b75e5e6c90147ee34052d292834972e1,Mildella,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
f3cc6befcb351efc35baeee8f7e21cee,NA,Mineirella Ponce & Scataglini,J. Syst. Evol. 60(2): 266-280 (2020),genus,NA,accepted,Distribution: South America,b75e5e6c90147ee34052d292834972e1,Mineirella,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
fc2845c3a61388cf026d14adcb74be4b,NA,Myriopteris Fée,Mém. Foug. 5 (Gen. Filic.): 148 (1852),genus,NA,accepted,"Distribution: North America to Chile, mostly Mexico (34 spp.), 1 sp. South Africa. A spin-off genus from Cheilanthes s. lat.",b75e5e6c90147ee34052d292834972e1,Myriopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
ec1909590e822fdd1be7de32579c24e2,fc2845c3a61388cf026d14adcb74be4b,Cheilosoria Trevis.,"Atti Reale Ist. Veneto Sci. Lett. Arti, ser. 5, 8: 579 (1877)",genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Myriopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Myriopteris Fée,Cheilanthoideae Horvath,NA
ee15ab854ccc08078abff2d8ecb3f4ab,fc2845c3a61388cf026d14adcb74be4b,Eriochosma J. Sm.,J. Bot. (Hooker) 4: 50 (1841),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Myriopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Myriopteris Fée,Cheilanthoideae Horvath,NA
9ac3d640a82e36e1dfd6019662b75329,fc2845c3a61388cf026d14adcb74be4b,Physapteris C. Presl,"Tent. Pterid. 160 (1836) [might be the correct name fide Fraser-Jenkins et al. 2017, because it is typified with M. lendigera]",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Myriopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Myriopteris Fée,Cheilanthoideae Horvath,NA
686a2664bfab3f91751b12e53ff0f684,fc2845c3a61388cf026d14adcb74be4b,Pomatophytum Jones,Contr. Western Bot. 16: 12 (1930),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Myriopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Myriopteris Fée,Cheilanthoideae Horvath,NA
b06cc083e92ce2cfdf8158b6599c19d6,NA,Notholaena R. Br.,Prodr. Fl. Nov. Holland. 145 (1810),genus,NA,accepted,"Distribution: New World. For the reasons to lectotypify Notholaena with N. trichomanoides and apply the name to New World taxa, see Rothfels et al. (2008). This is resisted by many Old World authors (case not settled yet).",b75e5e6c90147ee34052d292834972e1,Notholaena,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
f726b1665e76f6aa1c21b097bf69e788,b06cc083e92ce2cfdf8158b6599c19d6,Cheilanthes sect. Notholaena (R. Br.) W. C. Shieh,J. Sci. Engin. (Natl. Chung-Hsing Univ.) 10: 213 (1973),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Notholaena,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Notholaena R. Br.,Cheilanthoideae Horvath,NA
208bf91c921fbb36253fdd4f654ebc40,b06cc083e92ce2cfdf8158b6599c19d6,Chrysochosma J. Sm.,Hist. Fil. 279 (1875),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Notholaena,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Notholaena R. Br.,Cheilanthoideae Horvath,NA
7c150a4bf984ae2e11e67f11f1a3ecba,NA,Oeosporangium Vis.,"Atti Reale Ist. Veneto Sci. Lett. Arti, ser. 3, 12: 656 (1867)",genus,NA,accepted,Distribution: Old World. This is the correct name for Cheilosoria and one Old World Cheilanthes clade fide Fraser-Jenkins et al. (2017). The current circumscription is probably inhomogenous and needs further refinement.,b75e5e6c90147ee34052d292834972e1,Oeosporangium,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
a18bc2277948355048f0e877ad554e50,7c150a4bf984ae2e11e67f11f1a3ecba,Cheilosoria Trevis.,NA,genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Oeosporangium,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Oeosporangium Vis.,Cheilanthoideae Horvath,NA
02bcb957f3cb06bbab7c6baf721b69d2,7c150a4bf984ae2e11e67f11f1a3ecba,Parallosorus Keyserl.,Polyp. Herb. Bunge 5 (1873),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Oeosporangium,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Oeosporangium Vis.,Cheilanthoideae Horvath,NA
82381651c8c57c8f0f85f81ca5287b33,NA,Ormopteris J. Sm.,Hist. Fil. 281 (1875),genus,NA,accepted,"Distribution: Brazil, Venezuela. Separation from Pellaea based on molecular results (Yesilyurt et al. 2015)",b75e5e6c90147ee34052d292834972e1,Ormopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
6641aeeb21e95aaa308d077c9f59dbb0,NA,Paragymnopteris K. H. Shing,Indian Fern J. 10(1-2): 227 (1993 publ. 1994),genus,NA,accepted,"Distribution: Old World. There is widespread confusion over the typification of Notholaena. Currently a majority of experts is treating Notholaena as a New World genus, which leaves the name Paragymnopteris to the marantae-group. Possibly both are the same (case still undecided).",b75e5e6c90147ee34052d292834972e1,Paragymnopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
67a8fced24e81f140cb461f567758ba4,6641aeeb21e95aaa308d077c9f59dbb0,Paraceterach (F. Muell.) Copel.,Ann. Cryptog. Phytopathol. 5 [Gen. Fil.] 75 (1947),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Paragymnopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Paragymnopteris K. H. Shing,Cheilanthoideae Horvath,NA
072ae06bc2839b555fcd99c805a5c6dc,6641aeeb21e95aaa308d077c9f59dbb0,Parahemionitis Panigrahi,Amer. Fern J. 83(3): 90 (1993) [a synonym of Paraceterach fide Knapp (2013)],genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Paragymnopteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Paragymnopteris K. H. Shing,Cheilanthoideae Horvath,NA
628a0b7b6c36b7d3903694aa188394dd,NA,Pellaea Link,"Fil. Spec. Cult. 48, 59 (1841), nom. cons.",genus,Cliffbrakes,accepted,"Distribution: SW-USA, Mexico, to Galapagos and Haiti, South Africa, few east to India, China and New Zealand, N-Spain, introduced Azores. The genus remains polyphyletic. Holcochlaena and Platyloma might be valid genera.",b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
4459ce2b2712482bf6e84370766bffe2,628a0b7b6c36b7d3903694aa188394dd,Bakeropteris Kuntze,Revis. Gen. Pl. 2: 807 (1891),genus,NA,ambiguous synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
19caf015ecc49284a23c8d8e0ed838c5,628a0b7b6c36b7d3903694aa188394dd,Choristosoria Kuhn,"Decken, Reisen Ost-Afr. 3(3), Bot. 13 (1879)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
a0407b17f950278f234f4956f21fe513,628a0b7b6c36b7d3903694aa188394dd,Cincinalis Desv.,Ges. Naturf. Freunde Berlin Mag. Neuesten Entdeck. Gesammten Naturk. 5: 311 (1811),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
2177a5505a05a85c8f8e16ff6db24239,628a0b7b6c36b7d3903694aa188394dd,Crypteris Nutt.,"ms. ex Hook., Sp. Fil. 2: 149 (1858)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
5005341b52d9debde0d89630d82ba472,628a0b7b6c36b7d3903694aa188394dd,Holcochlaena Baker,"Hook. & Baker, Syn. Fil. 153 (1867)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
5c8d96b5f3cc7bdef47dbc38245778d6,628a0b7b6c36b7d3903694aa188394dd,Holodanaea C. Presl,Suppl. Tent. Pterid. 37 (1845),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
6167cd1632a8f06891800e00f4ff2f06,628a0b7b6c36b7d3903694aa188394dd,Hymenoloma Davenp.,Bot. Gaz. 21: 262 (1896),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
52941802337f97f46cacffac781ef747,628a0b7b6c36b7d3903694aa188394dd,Pellaeopsis J. Sm.,Hist. Fil. 289 (1875),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
fc918498a28af3506a44afc26432b8c4,628a0b7b6c36b7d3903694aa188394dd,Platyloma J. Sm.,J. Bot. (Hooker) 4: 160 (1841),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
dd9c3972281d881a995aa651e980aa31,628a0b7b6c36b7d3903694aa188394dd,Pteridella Mett. ex Kuhn,"Decken, Reisen Ost-Afr. 3(3): Bot. 13 (1879)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
76e23dc7e1701808fd157fea90a6b4b1,628a0b7b6c36b7d3903694aa188394dd,Synochlamys Fée,"Mém. Foug. 7 (Icon. Esp. Nouv.): 35, t. 20, f. 4 (1857)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Pellaea,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Pellaea Link,Cheilanthoideae Horvath,NA
96c115a0aac16ef8711caa3a7c91c57a,NA,"Pentagramma Yatsk., Windham & E. Wollenw.",Amer. Fern J. 80: 15 (1990),genus,NA,accepted,"Distribution: W-USA, SW-Canada, NW-Mexico",b75e5e6c90147ee34052d292834972e1,Pentagramma,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
d80306b182f8278a9c4da801b49de320,NA,Trachypteris André,"Rev. hort. (1899), ex Christ, Monogr. Elaph. 150 (1899)",genus,NA,accepted,"Distribution: Madagascar (1 sp.), tropical America (3 spp.)",b75e5e6c90147ee34052d292834972e1,Trachypteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,NA,Cheilanthoideae Horvath,NA
732449ecb5a34597da0a1256fe89b479,d80306b182f8278a9c4da801b49de320,Heteroglossum Diels,"Engl. & Prantl, Nat. Pflanzenfam. 1(4): 334 (1899)",genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Trachypteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Trachypteris André,Cheilanthoideae Horvath,NA
359efaa083e7a7364788fa42e6c23b44,d80306b182f8278a9c4da801b49de320,Saffordia Maxon,Smithsonian Misc. Collect. 61(4): 1 (1913),genus,NA,synonym,NA,b75e5e6c90147ee34052d292834972e1,Trachypteris,NA,Cheilanthoideae,Pteridaceae,Polypodiales,Trachypteris André,Cheilanthoideae Horvath,NA
82ea57aab7afb5060fd966a59ffed7aa,NA,Cryptogrammoideae S. Linds.,Edinburgh J. Bot. 66(2): 358 (2009),subfamily,NA,accepted,"3 genera, ca. 30 spp.",f4f809193b9e59277ac621884bf06907,NA,NA,Cryptogrammoideae,Pteridaceae,Polypodiales,NA,Pteridaceae E. D. M. Kirchn.,NA
24a1ea1dab1db5edf0ca1c3a5a7fc562,NA,Coniogramme Fée,Mém. Foug. 5 (Gen. Filic.): 167 (1852) nom. cons.,genus,NA,accepted,"Distribution: Mostly China and Indochina, few tropical Africa, Java, Japan, Pacific to Hawaii and Samoa.",82ea57aab7afb5060fd966a59ffed7aa,Coniogramme,NA,Cryptogrammoideae,Pteridaceae,Polypodiales,NA,Cryptogrammoideae S. Linds.,NA
cc7400ad20ced67de88c9c5d169de140,24a1ea1dab1db5edf0ca1c3a5a7fc562,Dictyogramme Fée,Mém. Foug. 5 (Gen. Filic.): 170 (1852),genus,NA,ambiguous synonym,NA,82ea57aab7afb5060fd966a59ffed7aa,Coniogramme,NA,Cryptogrammoideae,Pteridaceae,Polypodiales,Coniogramme Fée,Cryptogrammoideae S. Linds.,NA
